tweetID,tweetText,retweeted,tweetRetweetCt,tweetFavoriteCt,tweetSource,tweetdate,userID,userScreen,userName,userLocation,userTimezone,Coordinates,Language,TweetPlace,Tweetcountry,countrycode
1498436230891151361,"як там казали ""отріцательньій рост"". тепер тільки вгору https://t.co/XgOyWWqfGt",False,3,23,Twitter Web App,2022-02-28 23:13:31+00:00,460352049,MiriamFishman,"євроджавелінівна фіш, фанатка ЗСУ","Odesa, Ukraine",,,uk,Ukraine,Ukraine,UA
1498436152201814019,@ArmedForcesUkr #stopevil #StopPutin #StandForFreedom,False,0,0,Twitter for Android,2022-02-28 23:13:12+00:00,1453722485841559556,1648NA33E54,Oleksandr Voloshko,Київ,,,und,Ukraine,Ukraine,UA
1498436100943233034,https://t.co/SJiM263UBp,False,0,1,Tweetbot for iΟS,2022-02-28 23:13:00+00:00,122034233,ArtemKorzh,Бути Українцем це честь.,Ukraine,,,und,Ukraine,Ukraine,UA
1498436038829776898,їбаніть по кремлю https://t.co/zNVGpfQp1A,False,0,6,Twitter for iPhone,2022-02-28 23:12:45+00:00,1295255232923000832,nebydlo_,Чаєлюбне небидло (сорі за тавтологію),"Kyiv, Ukraine",,,uk,Ukraine,Ukraine,UA
1498436014918021123,Sleep well 🙏,False,0,23,Twitter for iPhone,2022-02-28 23:12:40+00:00,1372545335701164034,pertsevart,Pertseva 🇺🇦🙏,Украина,,,en,Ukraine,Ukraine,UA
1498435982915424258,"@DixonRaminar @Vladamir_Pootin I will have my friend @RonaldTheScoop reach out to you soon. Thx 

- Herb",False,0,2,Twitter for iPhone,2022-02-28 23:12:32+00:00,1382802621375844359,WelchHerb,Herb Welch - Channel 4 News SD,,,,en,Ukraine,Ukraine,UA
1498435954981457920,@taupehat @sableRaph @JoshuaPotash @lennyjpg I.e. gives advice for Ukrainians how to grab abandoned russian tank.… https://t.co/6vuJuwz1Js,False,0,10,Twitter for iPhone,2022-02-28 23:12:25+00:00,17633429,Searge,Searge,"Lutsk, Ukraine",,,en,Ukraine,Ukraine,UA
1498435879572017156,@aspid_meh @i_ocean_d Я кілька днів,False,0,0,Twitter for iPhone,2022-02-28 23:12:07+00:00,622359443,aira_shepard,commander shepard 🚀,Ukraine,,,uk,Ukraine,Ukraine,UA
1498435787674816514,Scenes like this really make me wonder how long it is before the crowds in these videos (or a few people from them)… https://t.co/cnlM5cTsF7,False,129,831,Twitter for Android,2022-02-28 23:11:46+00:00,2467139606,NeilPHauer,Neil Hauer,Currently: Ukraine,,,en,Ukraine,Ukraine,UA
1498435600676175872,@antosique @olehbatkovych @saver_ag да ето так,False,0,0,Twitter Web App,2022-02-28 23:11:01+00:00,460352049,MiriamFishman,"євроджавелінівна фіш, фанатка ЗСУ","Odesa, Ukraine",,,ru,Ukraine,Ukraine,UA
1498435532522725379,@d_rin_m Ще Ван Гог вкурив це,False,1,3,Twitter Web App,2022-02-28 23:10:45+00:00,460352049,MiriamFishman,"євроджавелінівна фіш, фанатка ЗСУ","Odesa, Ukraine",,,uk,Ukraine,Ukraine,UA
1498435430420779009,@SantaFantik https://t.co/NCjv9wqqgR,False,1,2,Twitter for Android,2022-02-28 23:10:20+00:00,2909176641,maria09121953,Марія maria,Украина,,,und,Ukraine,Ukraine,UA
1498435384522457088,@hrn4163 🙏❤️,False,0,1,Twitter for Android,2022-02-28 23:10:09+00:00,1497638896049569797,an_snko1,Ася🇺🇦,"Николаев, Украина ",,,und,Ukraine,Ukraine,UA
1498435224220413953,"механік сидить одразу на очкє очка, щоб трусєля не обісрати. https://t.co/P6tWlmjaMS",False,0,0,Twitter for Android,2022-02-28 23:09:31+00:00,538500024,nobodysuperman,пан ПівНіч❄️який Не впав з тандема ™,село на селі,,,uk,Ukraine,Ukraine,UA
1498434996972961796,Где сейчас можно купить вышиванку?,False,0,0,Twitter for iPhone,2022-02-28 23:08:37+00:00,3548114489,pepperonicon,Conchita Pepperoni,,,,ru,Ukraine,Ukraine,UA
1498434857021722627,@verkhovna_rada #StopGenocide help us @UN,False,0,0,Twitter for Android,2022-02-28 23:08:04+00:00,1453722485841559556,1648NA33E54,Oleksandr Voloshko,Київ,,,en,Ukraine,Ukraine,UA
1498434823295229954,"#Nikolaev #Ukraine

И под конец моей ""ярой"" пламенной речи минутка истории.
Николаев уникален. В прошлом, это закры… https://t.co/BqahI8ccIj",False,0,5,Twitter for Android,2022-02-28 23:07:56+00:00,1497638896049569797,an_snko1,Ася🇺🇦,"Николаев, Украина ",,,ru,Ukraine,Ukraine,UA
1498434760112279553,@Kontuzich @CosmopolitUa @slon_hh Ну власне так як в Сімпсонах https://t.co/SeXmaNgN7R,False,0,4,Twitter for iPhone,2022-02-28 23:07:41+00:00,63181023,woof_woofer,My Mom always said,"Kyïv, Ukraine",,,uk,Ukraine,Ukraine,UA
1498434688616124421,чому я це побачила лише зараз??? https://t.co/xqyZYlbOwj,False,3,73,Twitter for iPhone,2022-02-28 23:07:23+00:00,705743976977014784,LHopppe,уже з брекетами 🇺🇦,Дикий Захід,,,uk,Ukraine,Ukraine,UA
1498434587554365444,"@go2the5dogs Шото багато якось знайомих кажуть, що поплава якась там прям сильно.",False,0,1,Twitter for Android,2022-02-28 23:06:59+00:00,2560633296,Neyasit_alt,Alex,Україна Лебедин/Шостка,,,uk,Ukraine,Ukraine,UA
1498434576728965120,транслировала в себе воплощение звёзд главное не останавливаться и делать что тебе говорят,False,0,1,Twitter for Android,2022-02-28 23:06:57+00:00,965711134409023488,ieIsyfle_nn1d89,система графики и самоуничижения,ПодводныеГейзераНеМеняютПотока,,,ru,Ukraine,Ukraine,UA
1498434343353602053,@tomkaussr На Домбасе?,False,0,0,Twitter for Android,2022-02-28 23:06:01+00:00,1241380999294050305,igoreremin415,Игорь Ерёмин,,,,sr,Ukraine,Ukraine,UA
1498433975756468224,Везіть абрамси,False,2,19,Twitter for Android,2022-02-28 23:04:34+00:00,2560633296,Neyasit_alt,Alex,Україна Лебедин/Шостка,,,uk,Ukraine,Ukraine,UA
1498433956441735176,"И сейчас я пойду и хорошенько высплюсь. А завтра... Завтра 1-ое марта.
День, когда мы, николаевцы, делаем первую вы… https://t.co/ZAib93UpKT",False,0,4,Twitter for Android,2022-02-28 23:04:29+00:00,1497638896049569797,an_snko1,Ася🇺🇦,"Николаев, Украина ",,,ru,Ukraine,Ukraine,UA
1498433797347586048,обісцяна колхозная оглобля https://t.co/COLkuq29vi,False,2,2,Twitter for Android,2022-02-28 23:03:51+00:00,538500024,nobodysuperman,пан ПівНіч❄️який Не впав з тандема ™,село на селі,,,uk,Ukraine,Ukraine,UA
1498433632846983182,"100K+ #Google searches 4 @DowJones Today 8h old https://t.co/2AzB6o2nhD https://t.co/ls6voxmisE 
#Ukraine 🌅 6:41 🌆… https://t.co/NWqnPs68Up",False,0,0,trendsmetadata,2022-02-28 23:03:12+00:00,290889806,trendsmetadata,data about data,,,"{'type': 'Point', 'coordinates': [30.29367131, 49.21444832]}",fi,Ukraine,Ukraine,UA
1498433572218327045,"@DefenceU Putin's troops are terroristPutin is a terrorist just like Osama bin Laden,this is not acceptable terrori… https://t.co/A8Y1CHfaR4",False,0,0,Twitter for Android,2022-02-28 23:02:57+00:00,1453722485841559556,1648NA33E54,Oleksandr Voloshko,Київ,,,en,Ukraine,Ukraine,UA
1498433478966353926,"Сегодня, благодаря нашим российским ""спасителям"" (фу! мне мерзко использовать это прекрасное слово в качестве сарка… https://t.co/rGRnuXiQLK",False,0,5,Twitter for Android,2022-02-28 23:02:35+00:00,1497638896049569797,an_snko1,Ася🇺🇦,"Николаев, Украина ",,,ru,Ukraine,Ukraine,UA
1498433358874886149,"Заступаю на нічний  патруль вулиць в комендантський час . Ббудем берегти ваш сон , та безпеку. (Kyiv, Ukraine): https://t.co/dpIL4uesX6",False,0,0,Instagram,2022-02-28 23:02:06+00:00,2921882765,dima_menyk,Діма Менюк,kiev,,"{'type': 'Point', 'coordinates': [30.52361111, 50.45]}",uk,Ukraine,Ukraine,UA
1498433143027736576,@3JIa_ Чому,False,0,0,Twitter for Android,2022-02-28 23:01:15+00:00,54493013,jaxx_vb,ДіджиЗСУталізатор,"Ukraine, Kyiv",,,uk,Ukraine,Ukraine,UA
1498433069702909956,"Breaking news, shock content: #UkrainianArmy is so cruel that it sent a tornado on the poor #russian invaders 😱!",False,0,0,Twitter for Android,2022-02-28 23:00:58+00:00,1064549249596211201,thesirkadirov,Yurii Kadirov #StandWith🇺🇦,"Lviv, Ukraine",,,en,Ukraine,Ukraine,UA
1498433067719053312,"Opened @msnweather now to look at the weather forecast for the next few days, and as I see, today is somehow windy… https://t.co/sCzOD1denB",False,0,1,Twitter for Android,2022-02-28 23:00:57+00:00,1064549249596211201,thesirkadirov,Yurii Kadirov #StandWith🇺🇦,"Lviv, Ukraine",,,en,Ukraine,Ukraine,UA
1498432933442564098,"@gydeval @UN_News_RU @AntonBoym С 2014-го, с начала оккупационной кампании фашистской России.",False,0,0,Twitter for Android,2022-02-28 23:00:25+00:00,326794230,Skifan79,Андрей Сколота,Украина,,,ru,Ukraine,Ukraine,UA
1498432890220257289,"Pluto making big things small: sheltering in my tiny bathroom already feels ok: my basic needs are met, I even decorated it a bit lol",False,0,20,Twitter for iPhone,2022-02-28 23:00:15+00:00,1401899644800712705,astromooniverse,Mooniverse 🌑 🇺🇦,Ukraine,,,en,Ukraine,Ukraine,UA
1498432514695872513,Только что опубликовано фото @ Chuhuiv https://t.co/PDcjen5ZF9,False,0,0,Instagram,2022-02-28 22:58:45+00:00,3012867857,DMyagkii,Дмитрий Мягкий,,,"{'type': 'Point', 'coordinates': [36.73604846, 49.83590346]}",ru,Ukraine,Ukraine,UA
1498432299611959296,"Лі Дон Ук-оппа, вибач, але Привид Києва дуже сексі https://t.co/3LW4O9Vt2R",False,1,88,Twitter for iPhone,2022-02-28 22:57:54+00:00,705743976977014784,LHopppe,уже з брекетами 🇺🇦,Дикий Захід,,,uk,Ukraine,Ukraine,UA
1498432257119473668,"Muchas son adolescentes, otras estudiantes universitarias. Todas tienen permitido irse de #Ucrania, pero no quieren… https://t.co/wmvA0SEi00",False,175,494,Twitter for Android,2022-02-28 22:57:44+00:00,168772461,Joaquinsmarino,Joaquín Sánchez Mariño,Buenos Aires,,,es,Ukraine,Ukraine,UA
1498432205789581316,Походу тянет на новый флешмоб 💩 https://t.co/c7ZRK7kCvX,False,34,52,Twitter for iPhone,2022-02-28 22:57:32+00:00,1086735345868251136,scamp_rogue,scamp ↺,Украина,,,ru,Ukraine,Ukraine,UA
1498432155898335235,Трохи більше фото https://t.co/TThiDIwQ5M,False,0,13,Twitter for Android,2022-02-28 22:57:20+00:00,1120033968743690240,bultorune_yeah,ʙᴜʟᴛᴏʀᴜɴᴇ🇺🇦🏳️‍🌈,,,,uk,Ukraine,Ukraine,UA
1498432105994461185,"@prm_ua Перефарбували
.",False,0,0,Twitter for Android,2022-02-28 22:57:08+00:00,1234151228873039872,BukowinBukowina,BukowinBukowina,,,,uk,Ukraine,Ukraine,UA
1498431956752678916,"#Ukraine #UkraineRussiaWar 
Сегодня первый раз в жизни задрожала от страха, честно говоря, сейчас пишу и до сих пор… https://t.co/EjxkSkUxnK",False,0,7,Twitter for Android,2022-02-28 22:56:32+00:00,1497638896049569797,an_snko1,Ася🇺🇦,"Николаев, Украина ",,,ru,Ukraine,Ukraine,UA
1498431788867325954,@seyyah2011 Abi çok teşekkür ederim,False,0,0,Twitter for iPhone,2022-02-28 22:55:52+00:00,135444618,atevge,Abdullah Tevge,"İstanbul, Türkiye",,,tr,Ukraine,Ukraine,UA
1498431773834825728,Только что опубликовано фото @ Ukraine https://t.co/3JHv4nPJML,False,0,0,Instagram,2022-02-28 22:55:49+00:00,1247416310,LPaclina,liya_lilina_ya.modnica,Черкассы,,"{'type': 'Point', 'coordinates': [32.0, 49.0]}",ru,Ukraine,Ukraine,UA
1498431754113327115,"Цей мем зрозуміють тільки українці
#потерьнет https://t.co/3BRP5fFSd8",False,11,146,Twitter Web App,2022-02-28 22:55:44+00:00,460352049,MiriamFishman,"євроджавелінівна фіш, фанатка ЗСУ","Odesa, Ukraine",,,uk,Ukraine,Ukraine,UA
1498431679731576833,@mi11or @RealPepeEscobar Show me how Zelenskyy triggered Russia with nato.,False,0,0,Twitter for iPhone,2022-02-28 22:55:26+00:00,818235880267718657,kos_kov,Constantine,Украина,,,en,Ukraine,Ukraine,UA
1498431598420705284,Це у них у крові https://t.co/SK3U2amUOK,False,0,2,Twitter for Android,2022-02-28 22:55:07+00:00,1120033968743690240,bultorune_yeah,ʙᴜʟᴛᴏʀᴜɴᴇ🇺🇦🏳️‍🌈,,,,uk,Ukraine,Ukraine,UA
1498431419365867521,@Homoqurious @avianewscom С самолёта то один хрен не выпустят.,False,0,3,Twitter for Android,2022-02-28 22:54:24+00:00,1425514026545582083,diana_no33,❗Добрый_вечер❗💙💛,"Украина, Крым",,,ru,Ukraine,Ukraine,UA
1498431177111310342,"Їду додому.
Мене чекають виснажливі переговори із домашнім ""путіним"". 
Оу і ще в мене є ще один союзник ( прям як Фінляндія ) - сестра.",False,0,1,Twitter for Android,2022-02-28 22:53:26+00:00,1356680389595697158,dovolna_morda1,Отакоїїїїїї,Україна,,,uk,Ukraine,Ukraine,UA
1498431169024647174,Після війни чекаємо від @Ukrostap ролик-дослідження новітнього фолькльору https://t.co/SymlHsq9v5,False,0,2,Twitter Web App,2022-02-28 22:53:24+00:00,460352049,MiriamFishman,"євроджавелінівна фіш, фанатка ЗСУ","Odesa, Ukraine",,,uk,Ukraine,Ukraine,UA
1498431154864676864,"Зроьимо тобі солдаути, обіцяю ❤️ https://t.co/R4rpSW1LEm",False,0,17,Twitter for iPhone,2022-02-28 22:53:21+00:00,1295255232923000832,nebydlo_,Чаєлюбне небидло (сорі за тавтологію),"Kyiv, Ukraine",,,uk,Ukraine,Ukraine,UA
1498431083959959557,"волонтери, ТрО теж пишіть... https://t.co/ydLGyJ87hA",False,2,21,Twitter for Android,2022-02-28 22:53:04+00:00,1377559747646398465,katrusyyya,Катруся русскій пошел нахуй)),Київ,,,uk,Ukraine,Ukraine,UA
1498431042784567298,Хай.буде.мир.и.небо.ясстное.и.дити.улибаютьса всегда.аминь.,False,0,0,Twitter for Android,2022-02-28 22:52:54+00:00,1467529501919911940,olcuk3,ОЛЬГА СЕРГЕЕВНА ОМЕЛЬЧУК,ЧАСЫ ПРИЕМА С 10 :00 ДО 20:00!,,,ru,Ukraine,Ukraine,UA
1498430755160133636,@promel21 @urextape но очень интересно,False,0,1,Twitter for iPhone,2022-02-28 22:51:46+00:00,1436284742937235456,foxy_and_classy,Лисичка,Ukraine,,,ru,Ukraine,Ukraine,UA
1498430722847166467,"Семе дивне у віджатій російській техніці - вона, виявилося, їздить не на дровах...",False,7,73,Twitter for Android,2022-02-28 22:51:38+00:00,21739336,cgtr,Пороблено,Чернігів,,,uk,Ukraine,Ukraine,UA
1498430491543879688,@olehbatkovych порція антидепресантів під'їхала,False,0,0,Twitter Web App,2022-02-28 22:50:43+00:00,460352049,MiriamFishman,"євроджавелінівна фіш, фанатка ЗСУ","Odesa, Ukraine",,,uk,Ukraine,Ukraine,UA
1498430255954079744,"Русский корабль, иди нахуй! https://t.co/m1PJlk6qkZ",False,0,0,Twitter for Android,2022-02-28 22:49:47+00:00,1498336385387876354,djharryvander,Harry Vander,Украина,,,ru,Ukraine,Ukraine,UA
1498430238249865219,Esta también es una historia de la guerra. Una biblioteca en Lviv llena de mujeres que no quieren abandonar Ucrania… https://t.co/jlFRTAVd1V,False,799,1947,Twitter for Android,2022-02-28 22:49:42+00:00,168772461,Joaquinsmarino,Joaquín Sánchez Mariño,Buenos Aires,,,es,Ukraine,Ukraine,UA
1498430206700310533,Пхаха https://t.co/a1eNf9Bis4,False,8,33,Twitter for iPhone,2022-02-28 22:49:35+00:00,1402121719,R_Kulyk,Roman Kulyk,Kyiv,,,ru,Ukraine,Ukraine,UA
1498429838797025282,@stepan_zhurilo @Angel_ika94 @poroshenko @ZelenskyyUa Ну нарешті експертна точка зору. Судячи з Вашого свіженького… https://t.co/eHCJIBQpza,False,0,1,Twitter for Android,2022-02-28 22:48:07+00:00,1408884530,LxMasya,Maria Bykova,Kyiv,,,uk,Ukraine,Ukraine,UA
